Country,MAPE,Density,Active,forecast,category,LR_MAPE,SV_MAPE
5115,1.012659,2.5387185,1254,"[2.54697013 2.54489803 2.54229379 2.53980017 2.53593135 2.52078319
 2.51594853 2.50999212]",LR,0.70090175,1.3663013
5117,8.561237,0.61881191,40,"[0.7464028  0.74220318 0.73867494 0.73123842 0.72771883 0.71261549
 0.71199882 0.7067042 ]",LR,2.7764168,4.5736847
5119,2.2088523,6.2127175,18747,"[5.98596096 5.98689699 5.98549652 5.981987   5.98062706 5.97642469
 5.98055029 5.97860336]",SV,1.6186316,1.4618319
5121,1.818435,1.4740222,202,"[1.48143423 1.48140657 1.48110533 1.4748385  1.48332417 1.46827364
 1.4730289  1.46258855]",SV,1.3443364,0.9716819
5123,11.746602,0.69503474,139,"[0.59895295 0.59903139 0.59825253 0.60062975 0.60622156 0.60653687
 0.61156327 0.62720233]",LR,8.458478,8.954434
5125,0.9599267,3.6217911,3362,"[3.50708961 3.54004765 3.55680609 3.58164501 3.60895872 3.63161922
 3.63583565 3.68815851]",LR,0.6876596,1.5019577
5127,7.8268075,0.51026917,40,"[0.61507934 0.60473007 0.59942925 0.58720011 0.5828476  0.56926113
 0.56909627 0.56111562]",LR,3.2778554,3.2933793
5129,2.9258125,2.0495033,130,"[1.92544186 1.93814051 1.94469547 1.95140862 1.95935237 1.972049
 1.96898293 1.98020089]",LR,1.4018099,2.1409705
5131,0.99474823,4.336225,4209,"[4.25915194 4.26243639 4.24487877 4.24380016 4.26573753 4.25716782
 4.26052189 4.26688242]",tf_dense,2.1812785,1.5185848
5133,3.6811676,0.84214002,102,"[0.8879813  0.88941419 0.88779432 0.87629849 0.86700124 0.85668379
 0.8429572  0.83348233]",LR,0.82680595,0.855533
5135,1.8520694,2.4236655,331,"[2.48269176 2.46974826 2.47639728 2.50926399 2.47125244 2.51233888
 2.49336076 2.488904  ]",LR,1.0925605,1.7173872
5137,0.9321474,2.2079208,223,"[2.18529677 2.19168973 2.1909852  2.19109964 2.1898427  2.19300365
 2.18769741 2.19678211]",tf_dense,2.1229522,0.9544122
5139,5.705405,1.8295765,543,"[1.71420836 1.70431328 1.69678545 1.69632792 1.69773746 1.69062591
 1.69302905 1.69099104]",SV,5.2518206,3.2696407
5141,1.9710239,1.8760744,251,"[1.9777925  1.94363487 1.95072031 1.95277381 1.95150161 1.93896186
 1.93033528 1.94064546]",SV,52.70356,1.6166074
5143,4.547878,5.7308626,10243,"[5.48283911 5.43091011 5.38874817 5.34558439 5.39648151 5.33737421
 5.33547544 5.33603477]",SV,4.4521937,2.5623693
5145,8.254308,3.2832804,1981,"[2.87622166 2.91822886 2.94698215 3.01047516 2.99361539 3.05691719
 3.07016063 3.12623501]",tf_dense,13.735306,15.526207
5147,1.3235455,1.356132,69,"[1.35436642 1.35465288 1.35172677 1.35521579 1.35430837 1.36010575
 1.35600245 1.36172783]",SV,3.4162111,1.2977381
5149,3.807293,1.3144963,214,"[1.2234174  1.22381032 1.22917366 1.23370135 1.23560548 1.23532033
 1.24123669 1.24365342]",SV,2.3925471,1.8960409
6001,3.423153,11.616879,153342,"[10.7329731  10.7749939  10.80342388 10.81397915 10.8548708  10.83727264
 10.86034393 10.86776066]",LR,3.1106043,3.1646187
6003,7.4181767,4.4101434,40,"[5.06430864 5.06281424 5.04839277 5.01918602 4.91830206 4.85622072
 4.7602706  4.70715046]",LR,2.0028245,3.3776097
6005,6.5897183,13.865279,4584,"[12.27484512 12.94435883 13.32597733 13.55326462 13.59621143 13.68693161
 13.72518158 13.77871799]",SV,7.160731,1.589639
6007,3.652642,6.4730306,11553,"[6.56368542 6.59179354 6.59685516 6.63884878 6.60347557 6.64344645
 6.64798546 6.64142466]",LR,0.8893774,1.5829232
6009,3.2132885,6.0115151,2297,"[5.81072807 5.79110718 5.74900055 5.66710711 5.65989399 5.6295414
 5.62082815 5.61327171]",SV,2.683333,1.630431
6011,1.3680917,2.0092142,314,"[2.00132203 1.98133337 1.9715544  1.9680655  1.96606517 1.95796204
 1.96215439 1.95794582]",tf_dense,2.2722476,1.9019151
6013,4.057364,9.2619734,82209,"[8.74923134 8.74378872 8.7151432  8.67281437 8.68364716 8.65469456
 8.67221832 8.67721939]",SV,3.238149,2.5978084
6015,5.1120186,4.8780489,1058,"[5.19914436 5.17298412 5.20820522 5.17165661 5.19846153 5.25728989
 5.28810549 5.2650466 ]",SV,10.590257,0.8797372
6017,1.6616385,9.985961,15222,"[9.78749275 9.78657913 9.78010845 9.73931885 9.73566151 9.7042017
 9.71389866 9.69027328]",SV,1.5301263,1.0237862
6019,3.1185994,3.9791877,28205,"[3.79109478 3.79242086 3.80085278 3.8006444  3.8090167  3.79980016
 3.80917859 3.81065989]",LR,1.857334,1.9556086
6021,3.6159468,2.4259808,499,"[2.31218648 2.32073998 2.32634521 2.31650639 2.32288361 2.30979919
 2.30961156 2.3150239 ]",SV,4.793203,2.3036165
6023,5.783947,6.8666253,7564,"[6.28020954 6.27157497 6.28192329 6.28725767 6.33205652 6.33194923
 6.43369055 6.57864952]",LR,1.9834074,2.3659413
6025,3.4305544,2.1683435,2793,"[2.03417516 2.039258   2.04502249 2.04070663 2.04409528 2.03827858
 2.04014397 2.03737092]",LR,2.2252984,2.4211774
6027,4.2458067,4.9479165,703,"[4.74672127 4.70440197 4.68694162 4.64892912 4.630023   4.60452414
 4.60054255 4.58832836]",SV,3.3351455,0.64593357
6029,1.107432,3.6258926,22999,"[3.513659   3.51762772 3.52371359 3.52867627 3.53653574 3.54220104
 3.5455699  3.55331349]",tf_dense,1.297856,1.9972343
6031,10.707838,1.8190565,2004,"[1.50890756 1.50872946 1.50952923 1.50863206 1.51314199 1.51261532
 1.51174748 1.51341152]",SV,11.0530615,10.617389
6033,2.1362498,15.46859,7850,"[15.12872791 15.10939121 15.08951759 15.13842678 15.14414883 15.2121315
 15.20269299 15.21640968]",SV,2.341787,1.7423198
6035,2.9384058,2.341893,601,"[2.4298501  2.42019701 2.41204166 2.34455991 2.33722305 2.32160115
 2.3165431  2.32039237]",SV,2.2361488,1.8418088
6037,1.7849025,14.668964,1153292,"[14.27577019 14.28201294 14.27246857 14.26756096 14.32641125 14.31688404
 14.36252785 14.38406944]",SV,0.9449737,0.7919517
6039,5.2477,3.9250865,4441,"[3.54691625 3.60261297 3.65136862 3.66106582 3.65441394 3.67455196
 3.67115688 3.71750116]",LR,1.2690941,2.9363508
6041,2.5959392,19.915457,41318,"[19.33013916 19.33861542 19.33865166 19.26812172 19.29146194 19.21068954
 19.24816895 19.2422657 ]",SV,1.6778578,1.1041725
6043,5.5696225,7.7720208,1125,"[7.06857014 7.06022501 7.0487957  7.04771948 7.02325487 7.01444721
 7.02325487 7.01581955]",SV,3.4975998,2.9541206
6045,3.0410457,6.4260488,4403,"[6.21669054 6.22131777 6.22704649 6.22642136 6.241467   6.22916126
 6.26252604 6.27045202]",SV,2.7846286,2.3000102
6047,4.1974444,2.0318038,3920,"[1.89965487 1.90200865 1.90313816 1.90889549 1.91154194 1.90735507
 1.91207778 1.91347051]",LR,3.4848266,3.9261012
6049,3.093812,2.4613221,175,"[2.30776572 2.30399394 2.30380583 2.28769636 2.29123688 2.27558231
 2.27873397 2.282727  ]",SV,3.3639708,2.5238125
6051,5.764302,9.9544344,1136,"[9.6006794  9.59430695 9.54611588 9.40342617 9.50624084 9.31759548
 9.3312149  9.33306026]",LR,2.057478,3.4317796
6053,1.2825019,5.5846348,17850,"[5.48805809 5.51179171 5.56006384 5.61033201 5.64517593 5.67183352
 5.67789268 5.70031977]",LR,0.2761882,0.8415769
6055,2.371029,11.430052,12575,"[11.64129543 11.70643425 11.69884586 11.7589283  11.71570683 11.72514153
 11.55402851 11.47049046]",LR,0.49947575,0.86018926
6057,2.3956337,12.735237,10496,"[12.31184483 12.29847145 12.29020882 12.27626896 12.28219128 12.26045895
 12.28970432 12.28778458]",SV,2.2543697,2.017355
6059,4.001352,17.562555,434257,"[16.55686569 16.54626846 16.52565575 16.45708084 16.51998329 16.45106125
 16.5066967  16.50194359]",SV,3.001412,2.0417407
6061,2.0561068,11.854944,36120,"[11.5501461  11.53411961 11.52153492 11.49522972 11.50993919 11.49002171
 11.50587654 11.49558163]",SV,2.3488288,1.8633895
6063,2.601319,4.7664623,747,"[4.96363926 4.9581089  4.94354963 4.93260193 4.91859818 4.91274548
 4.90024805 4.8846941 ]",LR,1.0545509,1.3222488
6065,2.1546693,7.0963316,129440,"[6.87838793 6.87702465 6.86155319 6.82246971 6.83650398 6.81803417
 6.82633305 6.82701445]",SV,2.089502,1.7014368
6067,2.9734037,7.6843801,90222,"[7.21990776 7.23078775 7.25443792 7.25895643 7.30453348 7.29110813
 7.32168341 7.32940626]",LR,2.3801525,2.5557952
6069,0.55386275,5.0193644,2294,"[4.8988657  4.91649103 4.9378252  4.95188332 4.96861744 4.9863224
 4.9980731  5.00518274]",LR,0.47269523,1.3330507
6071,1.640793,6.1921721,98560,"[6.04303598 6.04564238 6.05400181 6.0422411  6.04817581 6.0510807
 6.05067396 6.06004095]",tf_dense,1.8393075,1.8753549
6073,3.5688646,14.493998,377673,"[13.72533894 13.70890331 13.66221905 13.59286976 13.62313271 13.5928793
 13.61805916 13.61723614]",SV,2.8798156,2.3450382
6075,6.0317593,18.290621,138537,"[17.43905449 17.40847397 17.23480415 16.9116497  17.07820511 16.58947563
 16.62813568 16.55964088]",SV,3.2098613,1.4752036
6077,1.2710655,4.076139,22335,"[3.91171145 3.92987418 3.94797516 3.96236825 3.97567439 3.98628664
 4.00815725 4.02737999]",LR,0.91756415,2.1071634
6079,1.0556657,11.700664,27212,"[11.37246704 11.39904213 11.41418457 11.40232754 11.44334316 11.44629955
 11.46082211 11.45788097]",LR,0.9057381,1.1316499
6081,5.583764,11.625118,70780,"[11.15706062 11.12416267 11.0432806  10.91952705 10.9610157  10.7491293
 10.74177265 10.70114326]",SV,2.8677309,1.1821923
6083,6.918609,10.275953,35540,"[9.81154251 9.7759285  9.71224117 9.42968559 9.48531055 9.19880581
 9.15495491 9.11972713]",SV,3.4744463,1.3769233
6085,3.4339983,11.861692,178209,"[11.47631073 11.4732132  11.41917515 11.27078629 11.38109875 11.14535618
 11.10368633 11.02684975]",SV,2.965808,1.4099687
6087,4.1893134,11.350754,25072,"[10.7137022  10.70064926 10.65101624 10.38766003 10.55887985 10.22653103
 10.21634769 10.21551228]",SV,3.22802,2.2317555
6089,4.6585655,6.8642025,9651,"[6.42411041 6.4181366  6.42034149 6.40655136 6.43005323 6.41202497
 6.42213106 6.43240356]",SV,4.4844637,4.3778076
6091,11.0828905,3.789731,93,"[3.26220846 3.26083708 3.28775692 3.24604321 3.2680428  3.23581696
 3.25925446 3.25899339]",SV,9.898075,7.7521353
6093,2.2183921,5.758152,1999,"[5.98432064 5.92994308 5.89006329 5.82815409 5.80413628 5.70910311
 5.70071268 5.67234802]",tf_dense,2.6724122,4.3087916
6095,2.105003,5.6441936,19524,"[5.23888683 5.24020767 5.24508429 5.26388741 5.31876755 5.33916521
 5.38222694 5.39597034]",LR,1.4361871,1.6392936
6097,3.1907082,11.007515,43942,"[10.72806358 10.70743847 10.66452312 10.59146214 10.62566948 10.50002861
 10.51709938 10.47271061]",SV,2.4161675,1.00851
6099,4.765556,4.4714589,17799,"[4.23104477 4.22815084 4.2269659  4.22614145 4.23128748 4.21456099
 4.22813225 4.23486471]",SV,1.2864769,0.90863425
6101,2.1949868,3.7302344,2661,"[3.72852349 3.70716572 3.71115732 3.67434764 3.71652722 3.71563268
 3.70657372 3.71619725]",tf_dense,2.2005897,2.768632
6103,0.5384606,3.1895511,1558,"[3.18613434 3.18322825 3.1806109  3.18122506 3.17911267 3.18290305
 3.18291068 3.17932534]",tf_dense,0.9698321,0.71433467
6105,1.6873528,3.6030829,374,"[3.64070845 3.63970613 3.64481497 3.65052176 3.64361572 3.65030122
 3.64163518 3.63371658]",tf_dense,2.1738162,2.0258944
6107,4.0454884,2.5587058,8218,"[2.39229918 2.39535022 2.39786291 2.40110874 2.40072799 2.3993845
 2.40316749 2.40269065]",LR,3.1923301,3.573849
6109,2.232361,7.0791168,3197,"[6.90613556 6.99205875 7.09588861 7.15222979 7.17720699 7.24461746
 7.28108978 7.31399155]",LR,0.74874413,1.8679675
6111,3.78284,16.057487,104655,"[15.14026642 15.16019726 15.20660686 15.23329353 15.28956604 15.26839828
 15.32579422 15.34690762]",LR,2.6895442,3.1559973
6113,4.6409206,5.5093551,9520,"[5.28798723 5.28722382 5.24939585 5.13251495 5.21740675 5.05896091
 5.05856276 5.04403543]",SV,4.165019,2.3463335
6115,59.33261,3.1725686,1782,"[7.40928316 7.43164301 7.40333509 7.45223188 7.41117001 7.4642148
 7.33352661 7.29918098]",LR,38.18811,38.427288
8001,2.9545436,5.5121388,20645,"[5.24978256 5.25386524 5.25445795 5.24303675 5.25277424 5.24262381
 5.25260162 5.24959946]",SV,2.7917414,2.3950427
8003,1.2257812,2.9575164,362,"[3.02514362 3.02923512 3.03692055 3.02409458 3.04818559 3.03861809
 3.05479884 3.05268192]",tf_dense,2.6121337,1.7737293
8005,3.0880318,11.191568,55640,"[11.01899719 10.99412251 10.86048317 10.68082237 10.6931715  10.5920639
 10.5874157  10.56194401]",SV,1.6452549,0.71731085
8007,2.0498466,12.747547,1429,"[13.0069561  13.00551891 12.9727726  12.92932224 12.94357586 12.89664841
 12.83738327 12.78344536]",LR,0.6710228,1.2361269
8009,5.65724,1.5580736,44,"[1.71882188 1.69715905 1.68776333 1.68214405 1.65469193 1.64316428
 1.6192832  1.61608553]",SV,10.656362,3.3585858
8011,25.634674,0.91362125,44,"[0.80871856 0.82783073 0.85366321 0.87064636 0.92476922 1.02967811
 1.10334265 1.16304147]",LR,6.866619,8.015388
8013,3.0301201,18.836109,49519,"[18.45670509 18.46114159 18.3569603  18.18627548 18.26515388 17.92272949
 17.88604736 17.87443542]",SV,2.1184573,1.139181
8014,13.363075,14.56354,7818,"[12.44874287 12.0597496  11.87257099 11.90440655 11.77917385 11.81712627
 11.78430462 11.78665924]",SV,5.360125,2.2563941
8015,1.4690264,9.6270552,1634,"[9.70525646 9.61969662 9.57634544 9.55757809 9.51074219 9.5178957
 9.47138691 9.46511173]",SV,2.8776565,1.2942934
8017,7.0282497,4.3103447,60,"[3.96089292 3.91864896 3.8862679  3.86938071 3.837497   3.79015732
 3.80070806 3.76823664]",SV,3.680371,2.134404
8019,2.546462,5.7824402,463,"[5.79555845 5.82848597 5.85257483 5.89317656 5.91215754 5.94013882
 5.9535327  5.97867155]",LR,0.74304473,1.8381836
8021,0.7677011,1.8748963,113,"[1.88475609 1.88151586 1.87989593 1.88905871 1.89127254 1.88742936
 1.89197445 1.89148748]",SV,3.5752158,0.6618454
8023,6.461851,3.0944111,98,"[2.91724277 2.9259758  2.92400074 2.9307723  2.92134285 2.92613959
 2.93372297 2.95312786]",SV,7.1019797,4.207946
8025,5.9374104,0.9568404,47,"[0.81135809 0.84504569 0.8382619  0.8551048  0.84750968 0.85815412
 0.84862375 0.85609257]",tf_dense,11.030787,9.924506
8027,4.983462,9.3393536,393,"[ 9.72163296  9.74277878  9.77897835  9.88741779  9.88758278 10.02418518
 10.05238533 10.15838909]",SV,2.130346,0.791453
8029,3.4343145,6.4126396,1587,"[6.110919   6.1304388  6.13933563 6.14282751 6.16474676 6.15355873
 6.17154121 6.19230604]",LR,2.2153068,2.871025
8031,14.764136,14.920423,86098,"[16.21557617 16.30923462 16.25530052 16.29174423 16.45885277 16.00537682
 16.05838394 16.33548355]",tf_dense,82.47088,76.65878
8033,14.213162,4.4017358,71,"[3.30873752 3.27671385 3.27439952 3.26794457 3.27734995 3.25431132
 3.27430439 3.2465651 ]",tf_dense,20.28817,16.51652
8035,4.8972006,14.692963,37496,"[14.02899742 13.95992565 13.87339783 13.70182037 13.81276226 13.47259426
 13.47617817 13.2432251 ]",SV,3.9302871,1.8578194
8037,8.428166,14.780852,6367,"[12.96665192 12.9477396  12.89240932 12.74321556 12.84374905 12.74140453
 12.76742744 12.82979679]",SV,7.677543,6.669691
8039,5.41916,6.3196125,1305,"[6.46378756 6.48995495 6.4824295  6.50814247 6.546031   6.55512667
 6.60054493 6.61437368]",LR,1.0742625,2.5395849
8041,2.6651506,9.1745348,49519,"[8.90786457 8.89555836 8.87172699 8.8126564  8.85218239 8.78561115
 8.78719997 8.75333881]",SV,2.162209,1.1185137
8043,3.154801,3.6237836,1456,"[3.6001873  3.57837772 3.55790043 3.53713298 3.53197932 3.51440978
 3.51235247 3.50630784]",SV,2.714603,2.221974
8045,5.715084,10.572994,4709,"[9.9792881  9.90151119 9.88688946 9.84505844 9.81994438 9.80760098
 9.81591606 9.80552959]",SV,3.419909,2.314586
8047,2.4298346,10.431725,534,"[ 9.37193584  9.4365654   9.43490219  9.49202538  9.49280071 10.03940201
  9.93917656 10.10723114]",tf_dense,2.5609713,4.6297007
8049,4.982542,12.841466,1650,"[12.75758076 12.84734344 12.9628973  13.13223267 13.42198086 13.97984886
 14.10194588 14.27353287]",SV,2.1384099,0.80219984
8051,2.5474303,11.804919,1675,"[11.6273241  11.59048557 11.44488525 11.34552193 11.32917118 11.1994257
 11.18994331 11.1560936 ]",SV,1.8796318,1.0610234
8053,2.9261553,12.743629,85,"[12.41740894 12.74044037 12.82313919 13.07459831 13.12453842 13.34201717
 13.37796879 13.52810955]",LR,1.8474033,2.257172
8055,2.1272886,7.2278614,413,"[7.24996471 7.30633497 7.35817432 7.38377666 7.35848951 7.44180679
 7.42560005 7.40019941]",SV,5.4999514,1.1164114
8057,4.909498,3.6059806,41,"[3.63584089 3.67314649 3.69666719 3.77792144 3.76766038 3.84251094
 3.85092592 3.86478305]",tf_dense,10.167849,13.2063
8059,3.257466,10.697726,49721,"[10.41892529 10.42306232 10.37658501 10.28501797 10.33864117 10.15513325
 10.14692116 10.11441708]",SV,2.699436,1.3920575
8061,2.182038,4.1864891,44,"[4.5661602  4.54202414 4.50456285 4.4734149  4.43590307 4.37387753
 4.31194115 4.26784658]",tf_dense,3.1206818,5.306256
8063,4.0789523,2.7465439,149,"[2.59499431 2.59587336 2.6132791  2.61990833 2.62597442 2.63707137
 2.64829111 2.66861892]",LR,1.4341003,2.343582
8065,2.4438567,4.1501975,273,"[4.19516993 4.19595671 4.18611288 4.16022015 4.1214056  4.1025672
 4.06183386 4.01345396]",SV,2.4824126,1.3701036
8067,2.020535,10.902956,4976,"[10.94902134 10.9898777  11.03837681 11.09176064 11.11227226 11.17349434
 11.17333317 11.2140646 ]",LR,0.47147554,0.93195665
8069,2.065008,9.8487453,27784,"[10.03597164 10.05988121 10.03073215 10.00708675  9.93956852  9.99772549
  9.92382336  9.94482517]",SV,7.520853,0.8206556
8071,2.0000298,3.7593985,440,"[3.86434293 3.8554337  3.84875393 3.83632302 3.83119535 3.82366443
 3.82954717 3.82766271]",tf_dense,2.7374425,2.5924318
8073,4.182898,2.523448,113,"[2.44875097 2.43764973 2.42027211 2.35689139 2.36592984 2.35014272
 2.34415531 2.35186744]",SV,3.0868914,2.432334
8075,6.846778,1.821962,333,"[1.92553401 1.93122089 1.93006921 1.93283248 1.93297052 1.93201327
 1.92649376 1.9232626 ]",SV,4.033146,3.326985
8077,1.9313827,6.189734,7427,"[6.06024218 6.07068729 6.06406736 6.05606794 6.05061531 6.05743361
 6.04859352 6.04363346]",tf_dense,2.3810542,2.3078132
8079,5.77688,9.3922653,68,"[8.65567875 8.70256138 8.66272163 8.68255615 8.68386555 8.72171879
 8.73203468 8.73854923]",LR,2.1025658,2.731495
8081,17.780617,3.0442805,297,"[2.37006736 2.39843202 2.44419837 2.50360322 2.508044   2.54906273
 2.55650854 2.5880878 ]",LR,3.5206702,8.890882
8083,1.7367313,5.0301323,1035,"[5.03897285 5.056952   5.08397627 5.11102438 5.13160372 5.14434528
 5.16626692 5.18744087]",SV,1.9562647,0.7595488
8085,1.2318673,5.9971142,1995,"[5.92091227 5.91850471 5.91946936 5.91766834 5.93275499 5.93777704
 5.95255852 5.95517492]",tf_dense,2.6362424,1.5436784
8087,3.3528917,2.2531228,478,"[2.10049295 2.09564471 2.09218431 2.08273864 2.08187652 2.08116126
 2.07973361 2.07875347]",SV,2.661817,2.5410497
8089,1.4745288,2.1865785,304,"[2.09517717 2.09356475 2.09733796 2.10364151 2.10313272 2.1174264
 2.11708903 2.12447119]",LR,1.4566385,2.1720219
8091,2.538865,13.761688,574,"[14.05946827 14.09408569 14.13657951 14.17365551 14.1673851  14.20893288
 14.19118118 14.21692085]",LR,2.2103622,2.7550917
8093,3.4637525,7.2584286,1126,"[7.04036808 7.00898886 6.98861265 6.96839905 6.96286631 6.91961098
 6.911098   6.85782671]",SV,4.617362,2.6003282
8095,2.0020711,3.3523088,106,"[3.06804013 3.12584805 3.13369441 3.21230507 3.22058558 3.25178385
 3.2664547  3.29133916]",LR,1.5958151,2.1414003
8097,5.493077,27.595156,4147,"[26.24747658 26.30288315 26.16821098 25.7306385  25.73789024 25.2217617
 25.30591774 25.19636917]",SV,3.1150846,1.6206261
8099,1.1054906,1.7387427,156,"[1.76486039 1.7498399  1.75292575 1.74347055 1.74916708 1.72799683
 1.73021209 1.7181958 ]",LR,1.0203539,1.7560065
8101,1.55788,3.2681954,4243,"[3.22370386 3.21469617 3.20440817 3.19279695 3.18659949 3.17898798
 3.17375469 3.16766334]",SV,1.6397814,1.0462501
8103,4.5964084,3.2557182,158,"[3.44006324 3.47543859 3.49578261 3.45938897 3.48815465 3.46692944
 3.46383762 3.48244858]",SV,5.6643066,2.5935848
8105,11.961707,93.466301,8154,"[72.0871048  76.08766174 78.82109833 82.76242065 85.83336639 89.70398712
 93.0811615  96.58609009]",SV,10.322109,1.4107301
8107,2.990571,15.956782,3323,"[16.26002693 16.29334068 16.37031937 16.4032917  16.41770554 16.43566895
 16.43574142 16.45943069]",SV,2.6232529,1.630912
8109,4.0080147,6.7324104,355,"[6.98342228 6.99814558 7.00326443 7.01490116 7.01245689 7.02006054
 7.01561832 7.02619982]",SV,3.3145595,2.713237
8111,9.990172,21.631878,114,"[23.59036446 23.73770714 23.9752903  24.22151184 24.18108749 24.53746223
 24.53278542 24.55197334]",SV,6.8686304,4.4715276
8113,3.1931348,22.65218,1522,"[21.93725395 21.83632469 21.74511528 21.65197754 21.63371086 21.54740715
 21.59636497 21.58969116]",SV,2.4075503,1.724108
8115,5.7756996,2.0624633,35,"[2.23400569 2.23459268 2.23239446 2.22568345 2.21947098 2.22752404
 2.20286679 2.20301843]",LR,2.6535387,3.4974296
8117,1.3132198,16.894978,4329,"[16.75539017 16.80953026 16.69735527 16.72224045 16.39374924 16.60020447
 16.56586075 16.44467735]",SV,1.696286,0.53959817
8119,4.5374355,9.5228891,1970,"[9.18324471 9.1732893  9.0970211  8.94339848 8.98326111 8.82591343
 8.81717014 8.77550125]",SV,3.4947712,2.060395
8121,2.2010696,2.1847854,83,"[2.043957   2.03908682 2.0512321  2.05583358 2.07109261 2.07219625
 2.08309746 2.07856107]",tf_dense,4.907817,3.8466818
8123,2.607582,6.8169246,15894,"[6.86264515 6.89626932 6.92737293 6.95275068 7.00065804 7.04671335
 7.06975937 7.10064888]",LR,0.62551206,1.2907836
8125,3.9429915,3.1003535,228,"[3.06606555 3.04311395 2.98803592 2.94763327 2.93999767 2.90821218
 2.91299033 2.88625479]",SV,3.0024328,1.1019156
9001,2.982968,16.325758,119531,"[15.29713917 15.32878494 15.39025116 15.43654823 15.57183456 15.61817074
 15.79292488 15.92457581]",LR,1.2026234,2.2658684
