Country,MAPE,Density,Active,forecast
5087,4.877574,1.9279593,243,"tf.Tensor(
[1.808417  1.8193394 1.8112557 1.7953765 1.8132948 1.7956262 1.8044356
 1.8068748], shape=(8,), dtype=float32)"
5089,1.8805895,2.8865979,392,"tf.Tensor(
[2.783986  2.7972245 2.7905095 2.7876613 2.787288  2.78757   2.7844841
 2.782444 ], shape=(8,), dtype=float32)"
5091,1.4383842,1.7053329,566,"tf.Tensor(
[1.6578145 1.644854  1.664435  1.6412485 1.6464764 1.6373463 1.6431603
 1.6369345], shape=(8,), dtype=float32)"
5093,11.86441,1.5651604,478,"tf.Tensor(
[1.2241213 1.2298958 1.2401339 1.2441623 1.2438407 1.2417094 1.2399027
 1.240083 ], shape=(8,), dtype=float32)"
5095,5.551483,0.88300222,48,"tf.Tensor(
[0.9566893  0.9614402  0.96732134 0.97465664 0.97204494 0.9726853
 0.97074354 0.9714916 ], shape=(8,), dtype=float32)"
5097,6.6040187,2.1364009,156,"tf.Tensor(
[2.00174   1.9935671 1.9950621 1.9903339 1.996305  1.9905165 1.990649
 2.0020993], shape=(8,), dtype=float32)"
5099,4.4411826,0.79912251,51,"tf.Tensor(
[0.86336005 0.8654442  0.865409   0.8655599  0.8680039  0.86629754
 0.8629222  0.8626705 ], shape=(8,), dtype=float32)"
5101,1.5248805,2.3947284,149,"tf.Tensor(
[2.3394    2.3407917 2.3449605 2.3462307 2.3467727 2.3415773 2.3485982
 2.3472354], shape=(8,), dtype=float32)"
5103,6.28216,1.3662696,250,"tf.Tensor(
[1.2305307 1.2354089 1.246364  1.2464496 1.2561842 1.2614632 1.2655466
 1.2763337], shape=(8,), dtype=float32)"
5105,4.6481543,3.8213398,308,"tf.Tensor(
[3.8064566 3.812174  3.807516  3.8009818 3.7899837 3.8026211 3.7900212
 3.793485 ], shape=(8,), dtype=float32)"
5107,3.0535605,1.1263431,152,"tf.Tensor(
[1.1546166 1.1607112 1.1689317 1.1767673 1.1775836 1.1894553 1.1851952
 1.1905264], shape=(8,), dtype=float32)"
5109,2.8038743,1.2247325,103,"tf.Tensor(
[1.319953  1.3195413 1.3143811 1.2901523 1.300026  1.283708  1.2819141
 1.2766993], shape=(8,), dtype=float32)"
5111,4.4088607,0.9735052,176,"tf.Tensor(
[0.93091476 0.9312707  0.9318346  0.929475   0.9324259  0.9290702
 0.9303115  0.92835957], shape=(8,), dtype=float32)"
5113,5.881335,2.03777,314,"tf.Tensor(
[1.82951   1.8280475 1.8274974 1.8176942 1.8250414 1.8219396 1.8206486
 1.8212323], shape=(8,), dtype=float32)"
5115,1.012659,2.5387185,1254,"tf.Tensor(
[2.5469701 2.544898  2.5422938 2.5398002 2.5359313 2.5207832 2.5159485
 2.5099921], shape=(8,), dtype=float32)"
5117,8.561237,0.61881191,40,"tf.Tensor(
[0.7464028  0.7422032  0.73867494 0.7312384  0.72771883 0.7126155
 0.7119988  0.7067042 ], shape=(8,), dtype=float32)"
5119,2.2088523,6.2127175,18747,"tf.Tensor(
[5.985961  5.986897  5.9854965 5.981987  5.980627  5.9764247 5.9805503
 5.9786034], shape=(8,), dtype=float32)"
5121,1.818435,1.4740222,202,"tf.Tensor(
[1.4814342 1.4814066 1.4811053 1.4748385 1.4833242 1.4682736 1.4730289
 1.4625885], shape=(8,), dtype=float32)"
5123,11.746602,0.69503474,139,"tf.Tensor(
[0.59895295 0.5990314  0.59825253 0.60062975 0.60622156 0.60653687
 0.61156327 0.62720233], shape=(8,), dtype=float32)"
5125,0.9599267,3.6217911,3362,"tf.Tensor(
[3.5070896 3.5400476 3.556806  3.581645  3.6089587 3.6316192 3.6358356
 3.6881585], shape=(8,), dtype=float32)"
5127,7.8268075,0.51026917,40,"tf.Tensor(
[0.61507934 0.60473007 0.59942925 0.5872001  0.5828476  0.56926113
 0.56909627 0.5611156 ], shape=(8,), dtype=float32)"
5129,2.9258125,2.0495033,130,"tf.Tensor(
[1.9254419 1.9381405 1.9446955 1.9514086 1.9593524 1.972049  1.9689829
 1.9802009], shape=(8,), dtype=float32)"
5131,0.99474823,4.336225,4209,"tf.Tensor(
[4.259152  4.2624364 4.244879  4.2438    4.2657375 4.257168  4.260522
 4.2668824], shape=(8,), dtype=float32)"
5133,3.6811676,0.84214002,102,"tf.Tensor(
[0.8879813  0.8894142  0.8877943  0.8762985  0.86700124 0.8566838
 0.8429572  0.8334823 ], shape=(8,), dtype=float32)"
5135,1.8520694,2.4236655,331,"tf.Tensor(
[2.4826918 2.4697483 2.4763973 2.509264  2.4712524 2.5123389 2.4933608
 2.488904 ], shape=(8,), dtype=float32)"
5137,0.9321474,2.2079208,223,"tf.Tensor(
[2.1852968 2.1916897 2.1909852 2.1910996 2.1898427 2.1930037 2.1876974
 2.196782 ], shape=(8,), dtype=float32)"
5139,5.705405,1.8295765,543,"tf.Tensor(
[1.7142084 1.7043133 1.6967854 1.6963279 1.6977375 1.6906259 1.693029
 1.690991 ], shape=(8,), dtype=float32)"
5141,1.9710239,1.8760744,251,"tf.Tensor(
[1.9777925 1.9436349 1.9507203 1.9527738 1.9515016 1.9389619 1.9303353
 1.9406455], shape=(8,), dtype=float32)"
5143,4.547878,5.7308626,10243,"tf.Tensor(
[5.482839  5.43091   5.388748  5.3455844 5.3964815 5.337374  5.3354754
 5.336035 ], shape=(8,), dtype=float32)"
5145,8.254308,3.2832804,1981,"tf.Tensor(
[2.8762217 2.9182289 2.9469821 3.0104752 2.9936154 3.0569172 3.0701606
 3.126235 ], shape=(8,), dtype=float32)"
5147,1.3235455,1.356132,69,"tf.Tensor(
[1.3543664 1.3546529 1.3517268 1.3552158 1.3543084 1.3601058 1.3560024
 1.3617278], shape=(8,), dtype=float32)"
5149,3.807293,1.3144963,214,"tf.Tensor(
[1.2234174 1.2238103 1.2291737 1.2337013 1.2356055 1.2353203 1.2412367
 1.2436534], shape=(8,), dtype=float32)"
6001,3.423153,11.616879,153342,"tf.Tensor(
[10.732973 10.774994 10.803424 10.813979 10.854871 10.837273 10.860344
 10.867761], shape=(8,), dtype=float32)"
6003,7.4181767,4.4101434,40,"tf.Tensor(
[5.0643086 5.062814  5.048393  5.019186  4.918302  4.8562207 4.7602706
 4.7071505], shape=(8,), dtype=float32)"
6005,6.5897183,13.865279,4584,"tf.Tensor(
[12.274845 12.944359 13.325977 13.553265 13.596211 13.686932 13.725182
 13.778718], shape=(8,), dtype=float32)"
6007,3.652642,6.4730306,11553,"tf.Tensor(
[6.5636854 6.5917935 6.596855  6.638849  6.6034756 6.6434464 6.6479855
 6.6414247], shape=(8,), dtype=float32)"
6009,3.2132885,6.0115151,2297,"tf.Tensor(
[5.810728  5.791107  5.7490005 5.667107  5.659894  5.6295414 5.620828
 5.6132717], shape=(8,), dtype=float32)"
6011,1.3680917,2.0092142,314,"tf.Tensor(
[2.001322  1.9813334 1.9715544 1.9680655 1.9660652 1.957962  1.9621544
 1.9579458], shape=(8,), dtype=float32)"
6013,4.057364,9.2619734,82209,"tf.Tensor([8.749231 8.743789 8.715143 8.672814 8.683647 8.654695 8.672218 8.677219], shape=(8,), dtype=float32)"
6015,5.1120186,4.8780489,1058,"tf.Tensor(
[5.1991444 5.172984  5.208205  5.1716566 5.1984615 5.25729   5.2881055
 5.2650466], shape=(8,), dtype=float32)"
6017,1.6616385,9.985961,15222,"tf.Tensor(
[9.787493  9.786579  9.780108  9.739319  9.7356615 9.704202  9.713899
 9.690273 ], shape=(8,), dtype=float32)"
6019,3.1185994,3.9791877,28205,"tf.Tensor(
[3.7910948 3.7924209 3.8008528 3.8006444 3.8090167 3.7998002 3.8091786
 3.81066  ], shape=(8,), dtype=float32)"
6021,3.6159468,2.4259808,499,"tf.Tensor(
[2.3121865 2.32074   2.3263452 2.3165064 2.3228836 2.3097992 2.3096116
 2.315024 ], shape=(8,), dtype=float32)"
6023,5.783947,6.8666253,7564,"tf.Tensor(
[6.2802095 6.271575  6.2819233 6.2872577 6.3320565 6.331949  6.4336905
 6.5786495], shape=(8,), dtype=float32)"
6025,3.4305544,2.1683435,2793,"tf.Tensor(
[2.0341752 2.039258  2.0450225 2.0407066 2.0440953 2.0382786 2.040144
 2.037371 ], shape=(8,), dtype=float32)"
6027,4.2458067,4.9479165,703,"tf.Tensor(
[4.7467213 4.704402  4.6869416 4.648929  4.630023  4.604524  4.6005425
 4.5883284], shape=(8,), dtype=float32)"
6029,1.107432,3.6258926,22999,"tf.Tensor(
[3.513659  3.5176277 3.5237136 3.5286763 3.5365357 3.542201  3.54557
 3.5533135], shape=(8,), dtype=float32)"
6031,10.707838,1.8190565,2004,"tf.Tensor(
[1.5089076 1.5087295 1.5095292 1.5086321 1.513142  1.5126153 1.5117475
 1.5134115], shape=(8,), dtype=float32)"
6033,2.1362498,15.46859,7850,"tf.Tensor(
[15.128728  15.109391  15.089518  15.138427  15.144149  15.2121315
 15.202693  15.21641  ], shape=(8,), dtype=float32)"
6035,2.9384058,2.341893,601,"tf.Tensor(
[2.42985   2.420197  2.4120417 2.34456   2.337223  2.3216012 2.316543
 2.3203924], shape=(8,), dtype=float32)"
6037,1.7849025,14.668964,1153292,"tf.Tensor(
[14.27577  14.282013 14.272469 14.267561 14.326411 14.316884 14.362528
 14.384069], shape=(8,), dtype=float32)"
6039,5.2477,3.9250865,4441,"tf.Tensor(
[3.5469162 3.602613  3.6513686 3.6610658 3.654414  3.674552  3.671157
 3.7175012], shape=(8,), dtype=float32)"
6041,2.5959392,19.915457,41318,"tf.Tensor(
[19.33014  19.338615 19.338652 19.268122 19.291462 19.21069  19.248169
 19.242266], shape=(8,), dtype=float32)"
6043,5.5696225,7.7720208,1125,"tf.Tensor(
[7.06857   7.060225  7.0487957 7.0477195 7.023255  7.014447  7.023255
 7.0158195], shape=(8,), dtype=float32)"
6045,3.0410457,6.4260488,4403,"tf.Tensor(
[6.2166905 6.221318  6.2270465 6.2264214 6.241467  6.2291613 6.262526
 6.270452 ], shape=(8,), dtype=float32)"
6047,4.1974444,2.0318038,3920,"tf.Tensor(
[1.8996549 1.9020087 1.9031382 1.9088955 1.9115419 1.9073551 1.9120778
 1.9134705], shape=(8,), dtype=float32)"
6049,3.093812,2.4613221,175,"tf.Tensor(
[2.3077657 2.303994  2.3038058 2.2876964 2.2912369 2.2755823 2.278734
 2.282727 ], shape=(8,), dtype=float32)"
6051,5.764302,9.9544344,1136,"tf.Tensor(
[9.600679  9.594307  9.546116  9.403426  9.506241  9.3175955 9.331215
 9.33306  ], shape=(8,), dtype=float32)"
6053,1.2825019,5.5846348,17850,"tf.Tensor(
[5.488058  5.5117917 5.560064  5.610332  5.645176  5.6718335 5.6778927
 5.70032  ], shape=(8,), dtype=float32)"
6055,2.371029,11.430052,12575,"tf.Tensor(
[11.641295  11.706434  11.698846  11.758928  11.715707  11.725142
 11.5540285 11.47049  ], shape=(8,), dtype=float32)"
6057,2.3956337,12.735237,10496,"tf.Tensor(
[12.311845 12.298471 12.290209 12.276269 12.282191 12.260459 12.289704
 12.287785], shape=(8,), dtype=float32)"
6059,4.001352,17.562555,434257,"tf.Tensor(
[16.556866 16.546268 16.525656 16.45708  16.519983 16.451061 16.506697
 16.501944], shape=(8,), dtype=float32)"
6061,2.0561068,11.854944,36120,"tf.Tensor(
[11.550146 11.53412  11.521535 11.49523  11.509939 11.490022 11.505877
 11.495582], shape=(8,), dtype=float32)"
6063,2.601319,4.7664623,747,"tf.Tensor(
[4.9636393 4.958109  4.9435496 4.932602  4.918598  4.9127455 4.900248
 4.884694 ], shape=(8,), dtype=float32)"
6065,2.1546693,7.0963316,129440,"tf.Tensor(
[6.878388  6.8770247 6.861553  6.8224697 6.836504  6.818034  6.826333
 6.8270144], shape=(8,), dtype=float32)"
6067,2.9734037,7.6843801,90222,"tf.Tensor(
[7.2199078 7.2307878 7.254438  7.2589564 7.3045335 7.291108  7.3216834
 7.3294063], shape=(8,), dtype=float32)"
6069,0.55386275,5.0193644,2294,"tf.Tensor(
[4.8988657 4.916491  4.937825  4.9518833 4.9686174 4.9863224 4.998073
 5.0051827], shape=(8,), dtype=float32)"
6071,1.640793,6.1921721,98560,"tf.Tensor(
[6.043036  6.0456424 6.054002  6.042241  6.048176  6.0510807 6.050674
 6.060041 ], shape=(8,), dtype=float32)"
6073,3.5688646,14.493998,377673,"tf.Tensor(
[13.725339 13.708903 13.662219 13.59287  13.623133 13.592879 13.618059
 13.617236], shape=(8,), dtype=float32)"
6075,6.0317593,18.290621,138537,"tf.Tensor(
[17.439054 17.408474 17.234804 16.91165  17.078205 16.589476 16.628136
 16.55964 ], shape=(8,), dtype=float32)"
6077,1.2710655,4.076139,22335,"tf.Tensor(
[3.9117115 3.9298742 3.9479752 3.9623682 3.9756744 3.9862866 4.0081573
 4.02738  ], shape=(8,), dtype=float32)"
6079,1.0556657,11.700664,27212,"tf.Tensor(
[11.372467 11.399042 11.414185 11.402328 11.443343 11.4463   11.460822
 11.457881], shape=(8,), dtype=float32)"
6081,5.583764,11.625118,70780,"tf.Tensor(
[11.157061 11.124163 11.043281 10.919527 10.961016 10.749129 10.741773
 10.701143], shape=(8,), dtype=float32)"
6083,6.918609,10.275953,35540,"tf.Tensor(
[9.8115425 9.7759285 9.712241  9.429686  9.485311  9.198806  9.154955
 9.119727 ], shape=(8,), dtype=float32)"
6085,3.4339983,11.861692,178209,"tf.Tensor(
[11.476311 11.473213 11.419175 11.270786 11.381099 11.145356 11.103686
 11.02685 ], shape=(8,), dtype=float32)"
6087,4.1893134,11.350754,25072,"tf.Tensor(
[10.713702 10.700649 10.651016 10.38766  10.55888  10.226531 10.216348
 10.215512], shape=(8,), dtype=float32)"
6089,4.6585655,6.8642025,9651,"tf.Tensor(
[6.4241104 6.4181366 6.4203415 6.4065514 6.430053  6.412025  6.422131
 6.4324036], shape=(8,), dtype=float32)"
6091,11.0828905,3.789731,93,"tf.Tensor(
[3.2622085 3.260837  3.287757  3.2460432 3.2680428 3.235817  3.2592545
 3.2589934], shape=(8,), dtype=float32)"
6093,2.2183921,5.758152,1999,"tf.Tensor(
[5.9843206 5.929943  5.8900633 5.828154  5.8041363 5.709103  5.7007127
 5.672348 ], shape=(8,), dtype=float32)"
6095,2.105003,5.6441936,19524,"tf.Tensor(
[5.238887  5.2402077 5.2450843 5.2638874 5.3187675 5.339165  5.382227
 5.3959703], shape=(8,), dtype=float32)"
6097,3.1907082,11.007515,43942,"tf.Tensor(
[10.728064  10.707438  10.664523  10.591462  10.6256695 10.500029
 10.517099  10.472711 ], shape=(8,), dtype=float32)"
6099,4.765556,4.4714589,17799,"tf.Tensor(
[4.231045  4.228151  4.226966  4.2261415 4.2312875 4.214561  4.2281322
 4.2348647], shape=(8,), dtype=float32)"
6101,2.1949868,3.7302344,2661,"tf.Tensor(
[3.7285235 3.7071657 3.7111573 3.6743476 3.7165272 3.7156327 3.7065737
 3.7161973], shape=(8,), dtype=float32)"
6103,0.5384606,3.1895511,1558,"tf.Tensor(
[3.1861343 3.1832283 3.180611  3.181225  3.1791127 3.182903  3.1829107
 3.1793253], shape=(8,), dtype=float32)"
6105,1.6873528,3.6030829,374,"tf.Tensor(
[3.6407084 3.6397061 3.644815  3.6505218 3.6436157 3.6503012 3.6416352
 3.6337166], shape=(8,), dtype=float32)"
6107,4.0454884,2.5587058,8218,"tf.Tensor(
[2.3922992 2.3953502 2.397863  2.4011087 2.400728  2.3993845 2.4031675
 2.4026906], shape=(8,), dtype=float32)"
6109,2.232361,7.0791168,3197,"tf.Tensor(
[6.9061356 6.9920588 7.0958886 7.15223   7.177207  7.2446175 7.28109
 7.3139915], shape=(8,), dtype=float32)"
6111,3.78284,16.057487,104655,"tf.Tensor(
[15.140266 15.160197 15.206607 15.233294 15.289566 15.268398 15.325794
 15.346908], shape=(8,), dtype=float32)"
6113,4.6409206,5.5093551,9520,"tf.Tensor(
[5.287987  5.287224  5.249396  5.132515  5.2174067 5.058961  5.0585628
 5.0440354], shape=(8,), dtype=float32)"
6115,59.33261,3.1725686,1782,"tf.Tensor(
[7.409283  7.431643  7.403335  7.452232  7.41117   7.464215  7.3335266
 7.299181 ], shape=(8,), dtype=float32)"
8001,2.9545436,5.5121388,20645,"tf.Tensor(
[5.2497826 5.2538652 5.254458  5.2430367 5.2527742 5.242624  5.2526016
 5.2495995], shape=(8,), dtype=float32)"
8003,1.2257812,2.9575164,362,"tf.Tensor(
[3.0251436 3.0292351 3.0369205 3.0240946 3.0481856 3.038618  3.0547988
 3.052682 ], shape=(8,), dtype=float32)"
8005,3.0880318,11.191568,55640,"tf.Tensor(
[11.018997  10.9941225 10.860483  10.680822  10.6931715 10.592064
 10.587416  10.561944 ], shape=(8,), dtype=float32)"
8007,2.0498466,12.747547,1429,"tf.Tensor(
[13.006956 13.005519 12.972773 12.929322 12.943576 12.896648 12.837383
 12.783445], shape=(8,), dtype=float32)"
8009,5.65724,1.5580736,44,"tf.Tensor(
[1.7188219 1.697159  1.6877633 1.682144  1.6546919 1.6431643 1.6192832
 1.6160855], shape=(8,), dtype=float32)"
8011,25.634674,0.91362125,44,"tf.Tensor(
[0.80871856 0.82783073 0.8536632  0.87064636 0.9247692  1.0296781
 1.1033427  1.1630415 ], shape=(8,), dtype=float32)"
8013,3.0301201,18.836109,49519,"tf.Tensor(
[18.456705 18.461142 18.35696  18.186275 18.265154 17.92273  17.886047
 17.874435], shape=(8,), dtype=float32)"
8014,13.363075,14.56354,7818,"tf.Tensor(
[12.448743 12.05975  11.872571 11.904407 11.779174 11.817126 11.784305
 11.786659], shape=(8,), dtype=float32)"
8015,1.4690264,9.6270552,1634,"tf.Tensor([9.705256 9.619697 9.576345 9.557578 9.510742 9.517896 9.471387 9.465112], shape=(8,), dtype=float32)"
8017,7.0282497,4.3103447,60,"tf.Tensor(
[3.960893  3.918649  3.886268  3.8693807 3.837497  3.7901573 3.800708
 3.7682366], shape=(8,), dtype=float32)"
8019,2.546462,5.7824402,463,"tf.Tensor(
[5.7955585 5.828486  5.852575  5.8931766 5.9121575 5.940139  5.9535327
 5.9786716], shape=(8,), dtype=float32)"
8021,0.7677011,1.8748963,113,"tf.Tensor(
[1.8847561 1.8815159 1.8798959 1.8890587 1.8912725 1.8874294 1.8919744
 1.8914875], shape=(8,), dtype=float32)"
8023,6.461851,3.0944111,98,"tf.Tensor(
[2.9172428 2.9259758 2.9240007 2.9307723 2.9213428 2.9261396 2.933723
 2.9531279], shape=(8,), dtype=float32)"
8025,5.9374104,0.9568404,47,"tf.Tensor(
[0.8113581  0.8450457  0.8382619  0.8551048  0.8475097  0.8581541
 0.84862375 0.8560926 ], shape=(8,), dtype=float32)"
8027,4.983462,9.3393536,393,"tf.Tensor(
[ 9.721633  9.742779  9.778978  9.887418  9.887583 10.024185 10.052385
 10.158389], shape=(8,), dtype=float32)"
8029,3.4343145,6.4126396,1587,"tf.Tensor(
[6.110919  6.130439  6.1393356 6.1428275 6.1647468 6.1535587 6.171541
 6.192306 ], shape=(8,), dtype=float32)"
8031,14.764136,14.920423,86098,"tf.Tensor(
[16.215576 16.309235 16.2553   16.291744 16.458853 16.005377 16.058384
 16.335484], shape=(8,), dtype=float32)"
8033,14.213162,4.4017358,71,"tf.Tensor(
[3.3087375 3.2767138 3.2743995 3.2679446 3.27735   3.2543113 3.2743044
 3.246565 ], shape=(8,), dtype=float32)"
8035,4.8972006,14.692963,37496,"tf.Tensor(
[14.028997 13.959926 13.873398 13.70182  13.812762 13.472594 13.476178
 13.243225], shape=(8,), dtype=float32)"
8037,8.428166,14.780852,6367,"tf.Tensor(
[12.966652 12.94774  12.892409 12.743216 12.843749 12.741405 12.767427
 12.829797], shape=(8,), dtype=float32)"
8039,5.41916,6.3196125,1305,"tf.Tensor(
[6.4637876 6.489955  6.4824295 6.5081425 6.546031  6.5551267 6.600545
 6.6143737], shape=(8,), dtype=float32)"
8041,2.6651506,9.1745348,49519,"tf.Tensor([8.907865 8.895558 8.871727 8.812656 8.852182 8.785611 8.7872   8.753339], shape=(8,), dtype=float32)"
8043,3.154801,3.6237836,1456,"tf.Tensor(
[3.6001873 3.5783777 3.5579004 3.537133  3.5319793 3.5144098 3.5123525
 3.5063078], shape=(8,), dtype=float32)"
8045,5.715084,10.572994,4709,"tf.Tensor([9.979288 9.901511 9.886889 9.845058 9.819944 9.807601 9.815916 9.80553 ], shape=(8,), dtype=float32)"
8047,2.4298346,10.431725,534,"tf.Tensor(
[ 9.371936  9.436565  9.434902  9.492025  9.492801 10.039402  9.939177
 10.107231], shape=(8,), dtype=float32)"
8049,4.982542,12.841466,1650,"tf.Tensor(
[12.757581 12.847343 12.962897 13.132233 13.421981 13.979849 14.101946
 14.273533], shape=(8,), dtype=float32)"
8051,2.5474303,11.804919,1675,"tf.Tensor(
[11.627324 11.590486 11.444885 11.345522 11.329171 11.199426 11.189943
 11.156094], shape=(8,), dtype=float32)"
8053,2.9261553,12.743629,85,"tf.Tensor(
[12.417409 12.74044  12.823139 13.074598 13.124538 13.342017 13.377969
 13.52811 ], shape=(8,), dtype=float32)"
8055,2.1272886,7.2278614,413,"tf.Tensor(
[7.2499647 7.306335  7.3581743 7.3837767 7.3584895 7.441807  7.4256
 7.4001994], shape=(8,), dtype=float32)"
8057,4.909498,3.6059806,41,"tf.Tensor(
[3.635841  3.6731465 3.6966672 3.7779214 3.7676604 3.842511  3.850926
 3.864783 ], shape=(8,), dtype=float32)"
8059,3.257466,10.697726,49721,"tf.Tensor(
[10.418925 10.423062 10.376585 10.285018 10.338641 10.155133 10.146921
 10.114417], shape=(8,), dtype=float32)"
8061,2.182038,4.1864891,44,"tf.Tensor(
[4.56616   4.542024  4.504563  4.473415  4.435903  4.3738775 4.311941
 4.2678466], shape=(8,), dtype=float32)"
8063,4.0789523,2.7465439,149,"tf.Tensor(
[2.5949943 2.5958734 2.613279  2.6199083 2.6259744 2.6370714 2.648291
 2.668619 ], shape=(8,), dtype=float32)"
8065,2.4438567,4.1501975,273,"tf.Tensor(
[4.19517   4.1959567 4.186113  4.16022   4.1214056 4.102567  4.061834
 4.013454 ], shape=(8,), dtype=float32)"
8067,2.020535,10.902956,4976,"tf.Tensor(
[10.949021 10.989878 11.038377 11.091761 11.112272 11.173494 11.173333
 11.214065], shape=(8,), dtype=float32)"
8069,2.065008,9.8487453,27784,"tf.Tensor(
[10.035972  10.059881  10.030732  10.007087   9.9395685  9.9977255
  9.923823   9.944825 ], shape=(8,), dtype=float32)"
8071,2.0000298,3.7593985,440,"tf.Tensor(
[3.864343  3.8554337 3.848754  3.836323  3.8311954 3.8236644 3.8295472
 3.8276627], shape=(8,), dtype=float32)"
8073,4.182898,2.523448,113,"tf.Tensor(
[2.448751  2.4376497 2.420272  2.3568914 2.3659298 2.3501427 2.3441553
 2.3518674], shape=(8,), dtype=float32)"
8075,6.846778,1.821962,333,"tf.Tensor(
[1.925534  1.9312209 1.9300692 1.9328325 1.9329705 1.9320133 1.9264938
 1.9232626], shape=(8,), dtype=float32)"
8077,1.9313827,6.189734,7427,"tf.Tensor(
[6.060242  6.0706873 6.0640674 6.056068  6.0506153 6.0574336 6.0485935
 6.0436335], shape=(8,), dtype=float32)"
8079,5.77688,9.3922653,68,"tf.Tensor([8.655679 8.702561 8.662722 8.682556 8.683866 8.721719 8.732035 8.738549], shape=(8,), dtype=float32)"
8081,17.780617,3.0442805,297,"tf.Tensor(
[2.3700674 2.398432  2.4441984 2.5036032 2.508044  2.5490627 2.5565085
 2.5880878], shape=(8,), dtype=float32)"
8083,1.7367313,5.0301323,1035,"tf.Tensor(
[5.038973  5.056952  5.0839763 5.1110244 5.1316037 5.1443453 5.166267
 5.187441 ], shape=(8,), dtype=float32)"
8085,1.2318673,5.9971142,1995,"tf.Tensor(
[5.9209123 5.9185047 5.9194694 5.9176683 5.932755  5.937777  5.9525585
 5.955175 ], shape=(8,), dtype=float32)"
8087,3.3528917,2.2531228,478,"tf.Tensor(
[2.100493  2.0956447 2.0921843 2.0827386 2.0818765 2.0811613 2.0797336
 2.0787535], shape=(8,), dtype=float32)"
8089,1.4745288,2.1865785,304,"tf.Tensor(
[2.0951772 2.0935647 2.097338  2.1036415 2.1031327 2.1174264 2.117089
 2.1244712], shape=(8,), dtype=float32)"
8091,2.538865,13.761688,574,"tf.Tensor(
[14.059468  14.094086  14.1365795 14.1736555 14.167385  14.208933
 14.191181  14.216921 ], shape=(8,), dtype=float32)"
8093,3.4637525,7.2584286,1126,"tf.Tensor(
[7.040368  7.008989  6.9886127 6.968399  6.9628663 6.919611  6.911098
 6.8578267], shape=(8,), dtype=float32)"
8095,2.0020711,3.3523088,106,"tf.Tensor(
[3.0680401 3.125848  3.1336944 3.212305  3.2205856 3.2517838 3.2664547
 3.2913392], shape=(8,), dtype=float32)"
8097,5.493077,27.595156,4147,"tf.Tensor(
[26.247477 26.302883 26.168211 25.730639 25.73789  25.221762 25.305918
 25.19637 ], shape=(8,), dtype=float32)"
8099,1.1054906,1.7387427,156,"tf.Tensor(
[1.7648604 1.7498399 1.7529258 1.7434705 1.7491671 1.7279968 1.7302121
 1.7181958], shape=(8,), dtype=float32)"
