Country,MAPE,Density,Active,forecast,category,new_MAPE,new_predict,new_category
4015,1.5107614,4.7247872,8268,"[4.62574911 4.63840103 4.63629532 4.6354661  4.63417101 4.63126802
 4.64098835 4.64032793]",2,1.7732980251312256,"[4.5464935, 4.5464935, 4.5464935, 4.5464935, 4.5464935, 4.5464935, 4.5464935, 4.5464935]",Same value
4017,0.94308144,3.7451751,3037,"[3.73088908 3.73260283 3.73436999 3.74055028 3.73727512 3.74624896
 3.730896   3.73385477]",1,0.94308144,"103    [3.73088908 3.73260283 3.73436999 3.74055028 3...
Name: forecast, dtype: object",tf_dense
4019,2.497011,6.68788,54982,"[6.44341183 6.45068502 6.45488024 6.4536171  6.46256018 6.46075201
 6.46277332 6.46631956]",2,2.817446708679199,"[6.4356036, 6.4356036, 6.4356036, 6.4356036, 6.4356036, 6.4356036, 6.4356036, 6.4356036]",Same value
4021,3.628234,4.4964161,15575,"[4.65344191 4.66540623 4.66616964 4.6682024  4.67536116 4.67906761
 4.67989063 4.67513657]",2,0.6142680644989014,"[4.5198002, 4.5198002, 4.5198002, 4.5198002, 4.5198002, 4.5198002, 4.5198002, 4.5198002]",Same value
4023,2.1360297,4.4486971,1511,"[4.39638424 4.43718338 4.46227932 4.49422979 4.52059555 4.58753395
 4.57650757 4.63265991]",2,1.247259259223938,"[4.3662596, 4.3662596, 4.3662596, 4.3662596, 4.3662596, 4.3662596, 4.3662596, 4.3662596]",Same value
4025,1.4640747,9.653409,18806,"[9.48703384 9.48718166 9.46764946 9.43675137 9.44649506 9.4103508
 9.42795086 9.41312408]",1,1.4640747,"107    [9.48703384 9.48718166 9.46764946 9.43675137 9...
Name: forecast, dtype: object",tf_dense
4027,0.6092259,2.2309802,3538,"[2.21089554 2.216429   2.21984243 2.22330618 2.22702074 2.22746277
 2.23383594 2.22955012]",1,0.6092259,"108    [2.21089554 2.216429   2.21984243 2.22330618 2...
Name: forecast, dtype: object",tf_dense
5001,4.2493343,1.7232567,236,"[1.68172348 1.71377039 1.72855675 1.7896806  1.79543698 1.81259537
 1.80047059 1.81670821]",2,1.1353695392608643,"[1.7305586, 1.7305586, 1.7305586, 1.7305586, 1.7305586, 1.7305586, 1.7305586, 1.7305586]",Same value
5003,5.0210595,1.0756869,166,"[1.10321975 1.10301089 1.10129499 1.09406078 1.09489286 1.08775949
 1.08426011 1.08042908]",2,2.390157699584961,"[1.0692068  1.06669515 1.06418349 1.06167184 1.05916018 1.05664853
 1.05413687 1.05162522]",LR
5005,2.363111,3.2900281,1132,"[3.35071135 3.35523915 3.37352753 3.37375975 3.36587834 3.38293457
 3.37296128 3.37766218]",2,2.6941654682159424,"[3.3132794  3.33130268 3.34932597 3.36734925 3.38537253 3.40339581
 3.4214191  3.43944238]",LR
5007,4.7288065,6.0781288,12256,"[5.6262269  5.62394428 5.62236452 5.63617325 5.6600399  5.63389826
 5.6881218  5.67556524]",2,3.142747402191162,"[5.739408, 5.739408, 5.739408, 5.739408, 5.739408, 5.739408, 5.739408, 5.739408]",Same value
5009,3.3913295,3.2066753,930,"[3.08430529 3.08374262 3.09006763 3.0859499  3.09367657 3.08431458
 3.09836078 3.09246016]",2,2.625847339630127,"[3.1135783, 3.1135783, 3.1135783, 3.1135783, 3.1135783, 3.1135783, 3.1135783, 3.1135783]",Same value
5011,9.355707,0.98913175,81,"[1.05977619 1.06731844 1.07083941 1.08700442 1.08316958 1.08551991
 1.08375978 1.08217704]",2,8.824997901916504,"[1.0868238, 1.0868238, 1.0868238, 1.0868238, 1.0868238, 1.0868238, 1.0868238, 1.0868238]",Same value
5013,10.55337,0.3576538,15,"[0.38073617 0.38020989 0.37586266 0.37641153 0.35619307 0.3586069
 0.35053283 0.3550508 ]",2,25.13903045654297,"[0.28612304 0.27530862 0.2644942  0.25367979 0.24286537 0.23205095
 0.22123653 0.21042212]",LR
5015,2.960583,6.2551327,1371,"[6.11544085 6.15427351 6.25154781 6.34524584 6.39851379 6.44500446
 6.48543596 6.54231548]",2,1.9834558963775635,"[6.0361347, 6.0361347, 6.0361347, 6.0361347, 6.0361347, 6.0361347, 6.0361347, 6.0361347]",Same value
5017,4.271555,1.217862,99,"[1.1752311  1.18468618 1.19125438 1.20085001 1.20244217 1.21213257
 1.21102178 1.21422911]",2,3.9321303367614746,"[1.2424653  1.25245482 1.26244435 1.27243387 1.28242339 1.29241292
 1.30240244 1.31239196]",LR
5019,8.5235815,2.4252803,439,"[2.71241832 2.73406506 2.75576258 2.78137279 2.78770661 2.79968095
 2.80394578 2.81184745]",2,6.984757423400879,"[2.67941    2.69495905 2.7105081  2.72605715 2.7416062  2.75715525
 2.7727043  2.78825335]",LR
5021,5.200101,0.71836591,83,"[0.67396623 0.67348212 0.67359781 0.67032892 0.67376298 0.67071259
 0.67220616 0.67239261]",2,8.17389965057373,"[0.67509085 0.66829609 0.66150133 0.65470657 0.64791182 0.64111706
 0.6343223  0.62752754]",LR
5023,1.3613656,2.7335861,555,"[2.54898429 2.57122254 2.59790897 2.61283016 2.62781668 2.63473916
 2.65081048 2.66844296]",1,1.3613656,"120    [2.54898429 2.57122254 2.59790897 2.61283016 2...
Name: forecast, dtype: object",tf_dense
5025,2.9985926,0.76947737,48,"[0.77188039 0.77255684 0.77309275 0.77082163 0.77534825 0.77105558
 0.7718758  0.7702024 ]",2,2.2512269020080566,"[0.78550816, 0.78550816, 0.78550816, 0.78550816, 0.78550816, 0.78550816, 0.78550816, 0.78550816]",Same value
5027,0.69236857,1.329631,249,"[1.29647577 1.30364084 1.31092763 1.31130481 1.31608903 1.31871617
 1.32011414 1.32569599]",1,0.69236857,"122    [1.29647577 1.30364084 1.31092763 1.31130481 1...
Name: forecast, dtype: object",tf_dense
5029,2.48767,2.5979662,419,"[2.39650178 2.43111658 2.44353008 2.45603204 2.45801854 2.48118019
 2.5007503  2.47422218]",2,1.308267593383789,"[2.49876, 2.49876, 2.49876, 2.49876, 2.49876, 2.49876, 2.49876, 2.49876]",Same value
5031,4.537789,3.7567432,3085,"[4.00456142 4.01785421 4.00157118 4.02504444 4.01130867 4.01507998
 4.02447701 4.00596046]",2,1.4816298484802246,"[3.8833888, 3.8833888, 3.8833888, 3.8833888, 3.8833888, 3.8833888, 3.8833888, 3.8833888]",Same value
5033,1.1613635,2.5179403,1200,"[2.43964219 2.44638324 2.45035362 2.45510125 2.46000624 2.47411656
 2.47045851 2.47660351]",1,1.1613635,"125    [2.43964219 2.44638324 2.45035362 2.45510125 2...
Name: forecast, dtype: object",tf_dense
5035,3.1547897,1.6020907,564,"[1.61742973 1.60372126 1.59092188 1.56671166 1.55628526 1.54525208
 1.53772855 1.52421176]",2,1.4093375205993652,"[1.5452789, 1.5452789, 1.5452789, 1.5452789, 1.5452789, 1.5452789, 1.5452789, 1.5452789]",Same value
5037,4.22496,1.6790749,212,"[1.54858661 1.54806435 1.56108713 1.56089437 1.56373966 1.56618106
 1.56785679 1.57153809]",2,3.676103115081787,"[1.5602725  1.56303341 1.56579432 1.56855524 1.57131615 1.57407706
 1.57683797 1.57959889]",LR
5039,7.626307,0.66095036,37,"[0.53897858 0.53909814 0.54405934 0.54994035 0.55422646 0.55465484
 0.55535394 0.56262469]",2,5.837410926818848,"[0.55376923 0.55565293 0.55753663 0.55942033 0.56130403 0.56318773
 0.56507143 0.56695513]",LR
5041,4.1385403,0.75792909,65,"[0.82925326 0.82392311 0.82261515 0.81401724 0.80279046 0.80484068
 0.7974124  0.79140437]",2,4.371862888336182,"[0.81623137, 0.81623137, 0.81623137, 0.81623137, 0.81623137, 0.81623137, 0.81623137, 0.81623137]",Same value
5043,4.7657065,0.86767894,124,"[0.77999651 0.78342748 0.7833873  0.77743703 0.78585911 0.77808565
 0.78147584 0.78026283]",2,6.541533946990967,"[0.7767126  0.77352857 0.77034453 0.7671605  0.76397646 0.76079243
 0.75760839 0.75442436]",LR
5045,2.0691147,4.1833377,4015,"[4.03780174 4.04215384 4.0400095  4.02918005 4.04356003 4.03401756
 4.03533697 4.0419383 ]",2,2.123124837875366,"[4.0593481  4.0525672  4.0457863  4.03900539 4.03222449 4.02544359
 4.01866269 4.01188179]",LR
5047,1.0194061,1.2105302,166,"[1.2021234  1.20437992 1.2069186  1.21240497 1.21440232 1.21697712
 1.21999943 1.22100735]",1,1.0194061,"132    [1.2021234  1.20437992 1.2069186  1.21240497 1...
Name: forecast, dtype: object",tf_dense
5049,10.359643,2.7492819,268,"[2.25694251 2.28922129 2.30672169 2.32404971 2.35080266 2.35462046
 2.35987234 2.387321  ]",2,2.8724334239959717,"[2.431268   2.45977321 2.48827842 2.51678362 2.54528883 2.57379404
 2.60229925 2.63080446]",LR
5051,3.3898094,4.7176247,3734,"[4.4773612  4.47297573 4.47166634 4.46817541 4.46024036 4.46300268
 4.46088076 4.45364952]",2,4.48353385925293,"[4.50916    4.48218448 4.45520896 4.42823344 4.40125792 4.37428239
 4.34730687 4.32033135]",LR
5053,5.284841,1.1956137,169,"[1.05984795 1.07086372 1.0787313  1.08567083 1.0877341  1.09391785
 1.09374034 1.1069535 ]",2,6.678518772125244,"[1.0682702, 1.0682702, 1.0682702, 1.0682702, 1.0682702, 1.0682702, 1.0682702, 1.0682702]",Same value
5055,3.6833518,2.3327284,797,"[2.44986749 2.42646766 2.37346601 2.36791182 2.36746573 2.35957861
 2.33610106 2.33522344]",2,1.626517653465271,"[2.2712638, 2.2712638, 2.2712638, 2.2712638, 2.2712638, 2.2712638, 2.2712638, 2.2712638]",Same value
5057,7.8874817,1.062778,172,"[0.94334424 0.94432801 0.94305313 0.9434641  0.94278914 0.94491321
 0.94484884 0.94797045]",2,7.761079788208008,"[0.94537812 0.94544577 0.94551341 0.94558106 0.94564871 0.94571636
 0.945784   0.94585165]",LR
5059,1.6933454,1.5779539,418,"[1.54995596 1.55095899 1.5547812  1.55643713 1.56046855 1.56471682
 1.56766057 1.57096517]",2,2.6142873764038086,"[1.5439788, 1.5439788, 1.5439788, 1.5439788, 1.5439788, 1.5439788, 1.5439788, 1.5439788]",Same value
5061,5.102981,1.2330582,121,"[1.13245249 1.13102627 1.13465345 1.13297737 1.13097775 1.13412964
 1.13350451 1.13472784]",2,4.604295253753662,"[1.1413431, 1.1413431, 1.1413431, 1.1413431, 1.1413431, 1.1413431, 1.1413431, 1.1413431]",Same value
5063,6.3086534,1.8441404,527,"[1.7428236  1.7381742  1.75167823 1.73704386 1.73767364 1.72709894
 1.72988236 1.73998904]",2,6.351027011871338,"[1.9596179, 1.9596179, 1.9596179, 1.9596179, 1.9596179, 1.9596179, 1.9596179, 1.9596179]",Same value
5065,2.6265614,1.576697,177,"[1.46876621 1.45989406 1.45925832 1.45176029 1.45397961 1.4499588
 1.45367563 1.45191741]",2,8.287823677062988,"[1.4519864  1.42750639 1.40302637 1.37854636 1.35406635 1.32958633
 1.30510632 1.28062631]",LR
5067,4.2447047,0.65011823,88,"[0.61979145 0.61840653 0.61323714 0.60607231 0.60251206 0.60217005
 0.60204738 0.59864759]",2,4.325441837310791,"[0.60579199, 0.60579199, 0.60579199, 0.60579199, 0.60579199, 0.60579199, 0.60579199, 0.60579199]",Same value
5069,3.6433454,1.4297808,760,"[1.33029771 1.33109522 1.3332597  1.33694696 1.33944595 1.34185576
 1.34133208 1.34345663]",2,3.041829824447632,"[1.3375976  1.34066382 1.34373004 1.34679626 1.34986248 1.3529287
 1.35599492 1.35906114]",LR
5071,1.9644052,2.1510205,431,"[2.13167906 2.13431883 2.13196778 2.13226128 2.14092422 2.12852693
 2.13622189 2.13855696]",2,2.1132123470306396,"[2.1310575, 2.1310575, 2.1310575, 2.1310575, 2.1310575, 2.1310575, 2.1310575, 2.1310575]",Same value
5073,6.936881,0.91759956,50,"[0.81757975 0.80641174 0.80179256 0.80312014 0.79622281 0.80128527
 0.80340379 0.79946291]",2,10.465853691101074,"[0.7707836, 0.7707836, 0.7707836, 0.7707836, 0.7707836, 0.7707836, 0.7707836, 0.7707836]",Same value
5075,2.5035164,1.2029492,155,"[1.17313814 1.1746248  1.1843394  1.17347777 1.17807424 1.16973782
 1.17270315 1.17070985]",2,1.6006721258163452,"[1.1874273, 1.1874273, 1.1874273, 1.1874273, 1.1874273, 1.1874273, 1.1874273, 1.1874273]",Same value
5077,15.343732,0.6141668,45,"[0.75729561 0.75304312 0.75534767 0.75917077 0.75228637 0.75669134
 0.7563554  0.75444031]",2,20.77483367919922,"[0.73700011 0.75205614 0.76711217 0.7821682  0.79722423 0.81228026
 0.82733629 0.84239232]",LR
5079,5.7812033,0.37104073,41,"[0.33926463 0.34201577 0.34171849 0.35182917 0.35284653 0.35672927
 0.36106348 0.35918033]",2,3.3988661766052246,"[0.37104073 0.3747145  0.37838827 0.38206204 0.38573581 0.38940959
 0.39308336 0.39675713]",LR
5081,20.30279,1.0104166,97,"[0.81058639 0.81828994 0.82107109 0.85171926 0.85586458 0.8567273
 0.8736763  0.90036148]",2,5.325223445892334,"[1.0833334  1.09098171 1.09863002 1.10627834 1.11392665 1.12157496
 1.12922327 1.13687158]",LR
5083,2.175816,1.1575714,196,"[1.09704828 1.09697831 1.11272418 1.12939894 1.14098048 1.15093827
 1.15854836 1.16553986]",2,2.8055927753448486,"[1.1693834, 1.1693834, 1.1693834, 1.1693834, 1.1693834, 1.1693834, 1.1693834, 1.1693834]",Same value
5085,1.7282237,3.0514145,1660,"[2.93438768 2.94342518 2.94294667 2.94815016 2.95152473 2.94857502
 2.95662475 2.95497918]",2,2.1145267486572266,"[2.9117112  2.91824002 2.92476885 2.93129767 2.93782649 2.94435532
 2.95088414 2.95741296]",LR
5087,4.877574,1.9279593,243,"[1.80841696 1.81933939 1.81125569 1.79537654 1.81329477 1.79562616
 1.80443561 1.80687475]",2,5.615489959716797,"[1.8406855  1.82686824 1.81305099 1.79923373 1.78541647 1.77159921
 1.75778196 1.7439647 ]",LR
5089,1.8805895,2.8865979,392,"[2.78398609 2.79722452 2.79050946 2.78766131 2.78728795 2.78757
 2.78448415 2.782444  ]",2,1.7755959033966064,"[2.790869, 2.790869, 2.790869, 2.790869, 2.790869, 2.790869, 2.790869, 2.790869]",Same value
5091,1.4383842,1.7053329,566,"[1.6578145  1.64485395 1.66443503 1.64124846 1.64647639 1.63734627
 1.64316034 1.63693452]",1,1.4383842,"154    [1.6578145  1.64485395 1.66443503 1.64124846 1...
Name: forecast, dtype: object",tf_dense
5093,11.86441,1.5651604,478,"[1.22412133 1.22989583 1.24013388 1.24416232 1.24384069 1.24170935
 1.23990273 1.24008298]",2,10.919477462768555,"[1.2409954  1.24400483 1.24701427 1.2500237  1.25303313 1.25604257
 1.259052   1.26206144]",LR
5095,5.551483,0.88300222,48,"[0.9566893  0.96144021 0.96732134 0.97465664 0.97204494 0.97268528
 0.97074354 0.97149158]",2,4.654203414916992,"[0.95658571, 0.95658571, 0.95658571, 0.95658571, 0.95658571, 0.95658571, 0.95658571, 0.95658571]",Same value
5097,6.6040187,2.1364009,156,"[2.00173998 1.99356711 1.99506211 1.99033391 1.99630499 1.99051654
 1.99064898 2.00209928]",2,4.475228309631348,"[2.0405369, 2.0405369, 2.0405369, 2.0405369, 2.0405369, 2.0405369, 2.0405369, 2.0405369]",Same value
5099,4.4411826,0.79912251,51,"[0.86336005 0.86544418 0.86540902 0.86555988 0.8680039  0.86629754
 0.86292219 0.86267048]",2,5.618154048919678,"[0.86179882 0.86544113 0.86908345 0.87272576 0.87636808 0.88001039
 0.8836527  0.88729502]",LR
5101,1.5248805,2.3947284,149,"[2.33940005 2.3407917  2.34496045 2.34623075 2.34677267 2.34157729
 2.34859824 2.34723544]",2,0.9374661445617676,"[2.3625844, 2.3625844, 2.3625844, 2.3625844, 2.3625844, 2.3625844, 2.3625844, 2.3625844]",Same value
5103,6.28216,1.3662696,250,"[1.23053074 1.2354089  1.246364   1.24644959 1.25618422 1.26146317
 1.26554656 1.27633369]",2,3.0321600437164307,"[1.2678981  1.2758699  1.2838417  1.2918135  1.2997853  1.3077571
 1.31572891 1.32370071]",LR
5105,4.6481543,3.8213398,308,"[3.80645657 3.81217408 3.8075161  3.80098176 3.78998375 3.80262113
 3.79002118 3.79348493]",2,5.368959426879883,"[3.7717121, 3.7717121, 3.7717121, 3.7717121, 3.7717121, 3.7717121, 3.7717121, 3.7717121]",Same value
5107,3.0535605,1.1263431,152,"[1.15461659 1.16071117 1.16893172 1.17676735 1.17758358 1.18945527
 1.18519521 1.19052637]",2,4.441988468170166,"[1.1782142  1.18310569 1.18799718 1.19288867 1.19778016 1.20267165
 1.20756314 1.21245463]",LR
5109,2.8038743,1.2247325,103,"[1.31995296 1.31954134 1.31438112 1.29015231 1.30002606 1.28370798
 1.28191411 1.2766993 ]",2,3.6534066200256348,"[1.3317479  1.32528532 1.31882274 1.31236016 1.30589758 1.29943499
 1.29297241 1.28650983]",LR
5111,4.4088607,0.9735052,176,"[0.93091476 0.93127072 0.93183458 0.92947501 0.93242592 0.92907017
 0.9303115  0.92835957]",2,2.8276171684265137,"[0.94584876, 0.94584876, 0.94584876, 0.94584876, 0.94584876, 0.94584876, 0.94584876, 0.94584876]",Same value
5113,5.881335,2.03777,314,"[1.82950997 1.82804751 1.82749736 1.81769419 1.82504141 1.82193959
 1.82064855 1.82123232]",2,6.575535297393799,"[1.8106302, 1.8106302, 1.8106302, 1.8106302, 1.8106302, 1.8106302, 1.8106302, 1.8106302]",Same value
5115,1.012659,2.5387185,1254,"[2.54697013 2.54489803 2.54229379 2.53980017 2.53593135 2.52078319
 2.51594853 2.50999212]",1,1.012659,"166    [2.54697013 2.54489803 2.54229379 2.53980017 2...
Name: forecast, dtype: object",tf_dense
5117,8.561237,0.61881191,40,"[0.7464028  0.74220318 0.73867494 0.73123842 0.72771883 0.71261549
 0.71199882 0.7067042 ]",2,4.5736846923828125,"[0.69616336, 0.69616336, 0.69616336, 0.69616336, 0.69616336, 0.69616336, 0.69616336, 0.69616336]",Same value
5119,2.2088523,6.2127175,18747,"[5.98596096 5.98689699 5.98549652 5.981987   5.98062706 5.97642469
 5.98055029 5.97860336]",2,1.4618319272994995,"[6.0277977, 6.0277977, 6.0277977, 6.0277977, 6.0277977, 6.0277977, 6.0277977, 6.0277977]",Same value
5121,1.818435,1.4740222,202,"[1.48143423 1.48140657 1.48110533 1.4748385  1.48332417 1.46827364
 1.4730289  1.46258855]",2,0.9716818928718567,"[1.5032108, 1.5032108, 1.5032108, 1.5032108, 1.5032108, 1.5032108, 1.5032108, 1.5032108]",Same value
5123,11.746602,0.69503474,139,"[0.59895295 0.59903139 0.59825253 0.60062975 0.60622156 0.60653687
 0.61156327 0.62720233]",2,8.458477973937988,"[0.62503123 0.62602507 0.62701891 0.62801274 0.62900658 0.63000042
 0.63099426 0.63198809]",LR
5125,0.9599267,3.6217911,3362,"[3.50708961 3.54004765 3.55680609 3.58164501 3.60895872 3.63161922
 3.63583565 3.68815851]",1,0.9599267,"171    [3.50708961 3.54004765 3.55680609 3.58164501 3...
Name: forecast, dtype: object",tf_dense
5127,7.8268075,0.51026917,40,"[0.61507934 0.60473007 0.59942925 0.58720011 0.5828476  0.56926113
 0.56909627 0.56111562]",2,3.277855396270752,"[0.54853934 0.54201285 0.53548637 0.52895988 0.52243339 0.51590691
 0.50938042 0.50285393]",LR
5129,2.9258125,2.0495033,130,"[1.92544186 1.93814051 1.94469547 1.95140862 1.95935237 1.972049
 1.96898293 1.98020089]",2,1.4018099308013916,"[1.9706763  1.98959716 2.00851803 2.02743889 2.04635975 2.06528062
 2.08420148 2.10312235]",LR
5131,0.99474823,4.336225,4209,"[4.25915194 4.26243639 4.24487877 4.24380016 4.26573753 4.25716782
 4.26052189 4.26688242]",1,0.99474823,"174    [4.25915194 4.26243639 4.24487877 4.24380016 4...
Name: forecast, dtype: object",tf_dense
5133,3.6811676,0.84214002,102,"[0.8879813  0.88941419 0.88779432 0.87629849 0.86700124 0.85668379
 0.8429572  0.83348233]",2,0.8555330038070679,"[0.83388376, 0.83388376, 0.83388376, 0.83388376, 0.83388376, 0.83388376, 0.83388376, 0.83388376]",Same value
5135,1.8520694,2.4236655,331,"[2.48269176 2.46974826 2.47639728 2.50926399 2.47125244 2.51233888
 2.49336076 2.488904  ]",2,1.7173871994018555,"[2.4016988, 2.4016988, 2.4016988, 2.4016988, 2.4016988, 2.4016988, 2.4016988, 2.4016988]",Same value
5137,0.9321474,2.2079208,223,"[2.18529677 2.19168973 2.1909852  2.19109964 2.1898427  2.19300365
 2.18769741 2.19678211]",1,0.9321474,"177    [2.18529677 2.19168973 2.1909852  2.19109964 2...
Name: forecast, dtype: object",tf_dense
5139,5.705405,1.8295765,543,"[1.71420836 1.70431328 1.69678545 1.69632792 1.69773746 1.69062591
 1.69302905 1.69099104]",2,5.2518205642700195,"[1.7419724  1.73167271 1.72137302 1.71107334 1.70077365 1.69047396
 1.68017427 1.66987459]",LR
5141,1.9710239,1.8760744,251,"[1.9777925  1.94363487 1.95072031 1.95277381 1.95150161 1.93896186
 1.93033528 1.94064546]",2,1.616607427597046,"[1.9358697, 1.9358697, 1.9358697, 1.9358697, 1.9358697, 1.9358697, 1.9358697, 1.9358697]",Same value
5143,4.547878,5.7308626,10243,"[5.48283911 5.43091011 5.38874817 5.34558439 5.39648151 5.33737421
 5.33547544 5.33603477]",2,4.452193737030029,"[5.4941978 5.4634628 5.4327278 5.4019928 5.3712578 5.3405228 5.3097878
 5.2790528]",LR
5145,8.254308,3.2832804,1981,"[2.87622166 2.91822886 2.94698215 3.01047516 2.99361539 3.05691719
 3.07016063 3.12623501]",2,15.526206970214844,"[2.7595465, 2.7595465, 2.7595465, 2.7595465, 2.7595465, 2.7595465, 2.7595465, 2.7595465]",Same value
5147,1.3235455,1.356132,69,"[1.35436642 1.35465288 1.35172677 1.35521579 1.35430837 1.36010575
 1.35600245 1.36172783]",1,1.3235455,"182    [1.35436642 1.35465288 1.35172677 1.35521579 1...
Name: forecast, dtype: object",tf_dense
5149,3.807293,1.3144963,214,"[1.2234174  1.22381032 1.22917366 1.23370135 1.23560548 1.23532033
 1.24123669 1.24365342]",2,1.896040916442871,"[1.2592138, 1.2592138, 1.2592138, 1.2592138, 1.2592138, 1.2592138, 1.2592138, 1.2592138]",Same value
6001,3.423153,11.616879,153342,"[10.7329731  10.7749939  10.80342388 10.81397915 10.8548708  10.83727264
 10.86034393 10.86776066]",2,3.1106042861938477,"[10.846497   10.84824455 10.84999209 10.85173964 10.85348718 10.85523473
 10.85698227 10.85872982]",LR
6003,7.4181767,4.4101434,40,"[5.06430864 5.06281424 5.04839277 5.01918602 4.91830206 4.85622072
 4.7602706  4.70715046]",2,3.3776097297668457,"[4.7409039, 4.7409039, 4.7409039, 4.7409039, 4.7409039, 4.7409039, 4.7409039, 4.7409039]",Same value
6005,6.5897183,13.865279,4584,"[12.27484512 12.94435883 13.32597733 13.55326462 13.59621143 13.68693161
 13.72518158 13.77871799]",2,1.5896389484405518,"[14.207071, 14.207071, 14.207071, 14.207071, 14.207071, 14.207071, 14.207071, 14.207071]",Same value
6007,3.652642,6.4730306,11553,"[6.56368542 6.59179354 6.59685516 6.63884878 6.60347557 6.64344645
 6.64798546 6.64142466]",2,1.582923173904419,"[6.3245535, 6.3245535, 6.3245535, 6.3245535, 6.3245535, 6.3245535, 6.3245535, 6.3245535]",Same value
